"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
"459"	459	"median"	"chr17"	"17q"	58100000	63099999	0.4204038	0.428416180985251	0.213364629516938	0.0559529120162692	0.205661166984959	0.0569110834525491	0.012102614607443	0.00627180576706729	0.00036419194055585	7.62321228016218e-05	0.000320719100581853	7.79452087409451e-05	0.00536778375090744	0.00348449596384266	6.59594645000303e-05	3.49534567210263e-05	0.00884497613282464	0.00511003663241606	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"460"	460	"median"	"chr17"	"17q"	53100000	58099999	0.4053834	0.414120250246226	0.208188688409834	0.0527196898049469	0.204920397373842	0.0533281008004692	-3.63060438614868e-05	0.00478736345023625	0.000352901832362791	7.42500390586002e-05	0.000356027312719608	7.42569261756464e-05	0.00698439518515319	0.00219527446602649	7.2957258398443e-05	3.29775834461028e-05	0.00723205095546249	0.00327864544049341	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"461"	461	"median"	"chr17"	"17q"	48100000	53099999	0.4405846	0.449012041105485	0.222206057399815	0.0549933761178796	0.209826055623941	0.0557063568738996	0.00370707796454253	0.00405282270837616	0.000402702733245856	7.86669209530379e-05	0.000351300652932897	7.51516060869578e-05	0.00470134425584706	0.00244259335098745	7.37120303430248e-05	3.38228752450604e-05	0.00537424876845892	0.00316012388653691	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"462"	462	"median"	"chr17"	"17q"	43100000	48099999	0.4727908	0.474555327404745	0.239736273477755	0.0567268200465333	0.219826774167601	0.0573632759385701	0.0241430190901596	0.00472767780638949	0.000299978030359575	6.03664497987677e-05	0.000245534021853283	5.30742295588707e-05	-0.0252126654881297	0.0039760709622844	5.30327218134887e-05	2.48434504319613e-05	-0.0169103672570021	0.00455546724080252	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"463"	463	"median"	"chr17"	"17q"	38100000	43099999	0.4767418	0.485204868510274	0.239765513667574	0.0571588270078923	0.223308667940208	0.057574840468678	0.0243130275403634	0.00597032660497803	0.000341747023692133	7.05136520166397e-05	0.000276839444671601	5.967651295698e-05	-0.0164008133536157	0.00372378758055061	6.00442788367818e-05	2.79028864647169e-05	-0.00820893605399184	0.00508149556211388	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"464"	464	"median"	"chr17"	"17q"	33100000	38099999	0.4472378	0.457214860924781	0.209503774285361	0.0515578313428562	0.198367460031084	0.0514999992597861	-0.0157769362505417	0.00671342088215267	0.000225471712062119	4.57552999799964e-05	0.000204471275011385	4.20029845347985e-05	-0.0416993556559809	0.00576971561653396	4.05604474733256e-05	1.75918795047395e-05	-0.0391192505300725	0.00656906722850941	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"465"	465	"median"	"chr17"	"17q"	28100000	33099999	0.4440276	0.452814482168979	0.228628497124549	0.056444558218576	0.215025844370375	0.0573206942367399	0.0208369278764856	0.00522854684269335	0.000414197926096837	7.82830439035936e-05	0.000335694226321379	7.59858579059092e-05	0.00593100926744293	0.0022688726090141	7.19302748714939e-05	3.58194407738805e-05	0.0127514991240045	0.00370830807963204	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"466"	466	"median"	"chr18"	"18p"	100000	5099999	0.3934302	0.402519426148929	0.202499840977037	0.0546416650237787	0.202690100109938	0.0552500050269983	0.00310162699435042	0.00347533773047876	0.000313225690069447	7.28720107387272e-05	0.000320789959637664	7.29756357003805e-05	0.000693896849891786	0.00112510843766188	6.5020949033221e-05	3.25392486091127e-05	0.00178474241987264	0.0019505277532295	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"467"	467	"median"	"chr18"	"18p"	5100000	10099999	0.411649	0.420900442168488	0.202574071591366	0.0530639025596127	0.198654190704064	0.0537851791091538	-0.005217386901527	0.00345093951346692	0.000346370433257302	7.28982317880782e-05	0.000318932592199951	7.34916354054155e-05	0.00192729553350805	0.002051770712792	6.33572959926307e-05	3.19693440108848e-05	-0.000559671995555991	0.00267233024020505	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"468"	468	"median"	"chr18"	"18p"	10100000	15099999	0.4253934	0.437511271111769	0.204013959078469	0.051468304468248	0.190861860259109	0.0526365836659075	-0.00998774766962095	0.00344313318093376	0.000356763314510993	6.76028838601176e-05	0.000285004571265577	6.97695567439233e-05	-0.00494604544442267	0.00287869002172678	5.42883961307467e-05	2.91433421744406e-05	-0.00807707283319203	0.00310271383140544	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"469"	469	"median"	"chr18"	"18q"	75200000	80199999	0.4468626	0.458250105247393	0.204071955664879	0.0511841925792555	0.19005581603321	0.0527785758123426	-0.0104484089800833	0.00692728593768973	0.000355662280480092	6.48287047824658e-05	0.00026511645559091	6.81649429235424e-05	-0.0113152786198597	0.00430932475072851	5.03869243111625e-05	2.82235427455673e-05	-0.0115816434186679	0.00527559362066684	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"470"	470	"median"	"chr18"	"18q"	70200000	75199999	0.3823172	0.394195364219575	0.196971537309203	0.0518166271410796	0.198527746160927	0.0527394223134909	-0.00693259276321168	0.0048011261853922	0.000278429194625956	7.11146024453276e-05	0.000297253555260644	7.2319653948747e-05	-0.00466744740839769	0.00299858220003203	5.90130783642182e-05	3.02229443655226e-05	-0.00609301353101918	0.00337224656267565	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"471"	471	"median"	"chr18"	"18q"	65200000	70199999	0.3526364	0.364656141102066	0.187804312543473	0.0537380257876816	0.197688264930299	0.0537206440121515	-0.0038755907457461	0.00325222784177915	0.000255480446069388	8.30402338122291e-05	0.000309502143300017	7.80368180310596e-05	-7.17390635785846e-05	0.0046876409425057	6.11849417011892e-05	3.23698325843285e-05	-0.00166583458635595	0.00472943464194581	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"472"	472	"median"	"chr18"	"18q"	60200000	65199999	0.3847076	0.395255479718061	0.199020319303338	0.0529974208824544	0.201117786390283	0.0535102218855694	-0.00179114668787361	0.00435686982786049	0.000297086526064407	7.47163361595506e-05	0.000321916785432492	7.38856721729673e-05	0.0022341790270557	0.00141671622739645	6.47431912880586e-05	3.20322896957411e-05	0.0017089725818407	0.00234839870348006	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"473"	473	"median"	"chr18"	"18q"	55200000	60199999	0.410994	0.4206011889983	0.202041935041798	0.0526497644102744	0.198173202353124	0.0531837407215886	-0.00993929996836767	0.00296977348259892	0.000357018576444426	7.3181027104918e-05	0.000336500965713519	7.29163644585786e-05	0.0031865251438912	0.00143163178089088	6.66854739703667e-05	3.1228231142035e-05	-0.000488486045897186	0.00190315507230384	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"474"	474	"median"	"chr18"	"18q"	50100000	55199999	0.3919664	0.402112683314923	0.195655595781521	0.0523111228372753	0.197537979648259	0.0527404141355903	-0.00594510311278509	0.00324864416524383	0.000284552919975386	6.68258044192105e-05	0.000303985339379208	6.4754008725153e-05	-0.00557177903556796	0.00216071726066044	5.99413075508704e-05	2.83592101287278e-05	-0.0067950586729984	0.00252140328090182	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"475"	475	"median"	"chr18"	"18q"	44900000	50099999	0.4393268	0.44657294743016	0.211740102820297	0.0521764262886152	0.200144660803009	0.0527448883376356	-0.00688512182570189	0.00447036401346039	0.000353090722011223	6.68568039173318e-05	0.000301548748374738	6.44474231095598e-05	-0.00810060573914229	0.00248280509156074	6.03533719590337e-05	2.80155558102644e-05	-0.0091799750098903	0.00311936505748288	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"476"	476	"median"	"chr18"	"18q"	39900000	44899999	0.3680956	0.378893134203838	0.187134040196234	0.0535203591880977	0.195274571831487	0.0533910916355793	-0.00792040677400512	0.00400856882078634	0.000270702999091628	7.77913420402423e-05	0.000336038709296671	7.29000513416814e-05	0.00139962201216827	0.00258537718659788	6.5619815076713e-05	3.14021432774423e-05	-0.000545533763013128	0.00300651053166092	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"477"	477	"median"	"chr18"	"18q"	34900000	39899999	0.4007236	0.410375195838022	0.199059902218225	0.0524802542443364	0.197240811030512	0.0531849326163687	-0.0053330351400587	0.00294501611757548	0.0003322696796713	7.50387055390631e-05	0.000339306897426269	7.49064134212274e-05	0.00486596618101254	0.00130448962122394	6.69251676366042e-05	3.22741895603991e-05	0.00218908538392043	0.00197633745209751	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"478"	478	"median"	"chr18"	"18q"	29900000	34899999	0.3705996	0.381740058833306	0.189387357959482	0.0515448303332024	0.195441965791035	0.0521347161737853	-0.00826269892969829	0.00378609191935648	0.000276819020114148	7.81307939002627e-05	0.000315081693228168	7.50317152401227e-05	0.00190932271537823	0.0028634220838882	6.10647461224041e-05	3.15774902603856e-05	-0.00136227282208568	0.00313541164759784	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"479"	479	"median"	"chr18"	"18q"	24900000	29899999	0.376404	0.38688043435227	0.191789145873685	0.0531041562432527	0.196608034792305	0.0534190393150823	-0.00770848211814596	0.00380839583141905	0.000289016944061886	7.71874836098243e-05	0.000327220198006843	7.48983758868055e-05	0.0028330409926792	0.00151945501320062	6.43341200744744e-05	3.21739823694819e-05	-6.340354691822e-05	0.00224129422472125	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"480"	480	"median"	"chr19"	"19p"	100000	5099999	0.5572686	0.559192365716401	0.264930220592964	0.0585302594116839	0.231705913980989	0.0590661951383967	0.0364629778162081	0.00657470516270517	0.000444670640790207	0.000108725671096271	0.000356137078931716	7.64385665012225e-05	0.00823151464499491	0.003054519648002	8.21275721029306e-05	3.72467727209922e-05	0.0210405025683232	0.00517134366151782	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"481"	481	"median"	"chr19"	"19p"	5100000	10099999	0.4950092	0.500584946502596	0.243642814902425	0.05655567479897	0.222132915809145	0.0568940255994637	0.0220800643414414	0.00479716202730684	0.000439134061739971	9.68269126710153e-05	0.000370807456159747	7.73622506326125e-05	0.00878503790767103	0.00364212379112141	8.01830220569958e-05	3.6552986303203e-05	0.0161352794792727	0.0045915527072395	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"482"	482	"median"	"chr19"	"19p"	10100000	15099999	0.4964064	0.500935348388345	0.254021717927043	0.058292366621592	0.23500802888638	0.0585893303408597	0.0419652074220123	0.00544778006623737	0.000451724898907024	9.81217839055333e-05	0.000374030801169881	7.91054140431779e-05	0.010690719469618	0.00383443851521163	8.55129489244307e-05	3.86426364395053e-05	0.0223265129356496	0.00532062113640278	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"483"	483	"median"	"chr19"	"19p"	15100000	20099999	0.5097358	0.514226561973625	0.255052455829948	0.0589206391483819	0.232763051676903	0.0591716775339551	0.0371573683597457	0.0073136760362741	0.000452848687261899	0.000101599017929558	0.000367883972336664	7.8832528967589e-05	0.0123580233963113	0.00294795820229431	8.53771132053766e-05	3.96354023147727e-05	0.0224609066170685	0.0058415701918258	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"484"	484	"median"	"chr19"	"19q"	53600000	58599999	0.479333	0.487708826147156	0.243059301987799	0.056845396748419	0.227823947744188	0.0569617592659325	0.0279720487187976	0.00748254431481347	0.000335202424033756	6.86866901805729e-05	0.000280507882285942	5.95955254824859e-05	-0.015670758928978	0.00439617919181455	6.26162929947706e-05	2.78835317095553e-05	-0.0070043880445622	0.00568078310431376	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"485"	485	"median"	"chr19"	"19q"	48600000	53599999	0.4855124	0.493395326362519	0.245350408649205	0.0577785213225015	0.229895102439	0.0581663512578215	0.0312238156445915	0.00490108688368585	0.000436386969994433	9.22574651079885e-05	0.000351637851402785	7.85436679144416e-05	0.00798115658538588	0.00330922619861518	8.07832348611706e-05	3.7415138092169e-05	0.0178138095898191	0.00419498952395747	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"486"	486	"median"	"chr19"	"19q"	43600000	48599999	0.4904296	0.496143251574154	0.24942134867783	0.0583095900106329	0.228600835610719	0.0586456504907936	0.0309637335421112	0.00461640857615706	0.000440998441022571	9.66053805111465e-05	0.000371504986169588	7.87468485064125e-05	0.0104721717950842	0.00387062483483442	8.10960575094315e-05	3.78312330858257e-05	0.0183650571269912	0.00500749424050569	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"487"	487	"median"	"chr19"	"19q"	38600000	43599999	0.483206	0.489189705530183	0.231894738458232	0.055228385774372	0.210082742786087	0.0557557897252524	0.0108937011808086	0.00476357772405777	0.000344155862327196	7.12473867204465e-05	0.000273062728221972	5.99876627752704e-05	-0.0143203932973755	0.00278037416464057	5.69468054443464e-05	2.74151851347894e-05	-0.00933840187875748	0.00336853338751404	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"488"	488	"median"	"chr19"	"19q"	33600000	38599999	0.4687472	0.474809681202974	0.234199402743916	0.0568611527300354	0.213939269445175	0.0577257585795832	0.0171784320683341	0.00598086076944725	0.000404416929818443	8.09730720437821e-05	0.000310567604701249	7.49027455186918e-05	0.000404897894235326	0.00354953802826072	6.33974538977015e-05	3.40772090719393e-05	0.00528514049314895	0.00452108707841114	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"489"	489	"median"	"chr19"	"19q"	28600000	33599999	0.4561032	0.468551076703313	0.204186134314975	0.0490478826869069	0.184236964348736	0.0498806647330676	-0.0209096162082415	0.00418835961804407	0.000407514000198277	8.01022379336451e-05	0.000327208424912563	7.33743860444034e-05	0.00302659413921387	0.00273540222350387	5.82382375583785e-05	2.96679972319715e-05	-0.00356478325568913	0.00348284142446775	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"490"	490	"median"	"chr20"	"20p"	100000	5099999	0.4551166	0.463903137595355	0.230520729174679	0.0551854932764282	0.214954781346132	0.055719938176275	0.0144401124200463	0.00498068169486427	0.000432273713902255	8.41264995539178e-05	0.00034817830036836	7.68332847238144e-05	0.00793698753058985	0.00161978075740803	7.48425904251486e-05	3.52195022480688e-05	0.0118520402447731	0.00287694876274488	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"491"	491	"median"	"chr20"	"20p"	5100000	10099999	0.3928394	0.402113193022856	0.201901233704959	0.0547044427074435	0.202993248739253	0.0550540270330076	0.00146761478552311	0.0037518206100623	0.000330623937791192	7.64161987516258e-05	0.000349456941884773	7.49470816371927e-05	0.00516472584593663	0.00217021319355199	7.08330855340861e-05	3.34900805163241e-05	0.00518769922769614	0.00291793795845369	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"492"	492	"median"	"chr20"	"20p"	10100000	15099999	0.3891482	0.397936815468236	0.19474928543703	0.0532710702722262	0.196986979726384	0.0536073398435745	-0.00884857645961029	0.00357044604560747	0.000315858319658921	7.50665337295138e-05	0.000328516646566219	7.29346785244988e-05	0.00284378524035332	0.00136008065917749	6.4387675965796e-05	3.19613551954499e-05	0.000255039113633501	0.00205146496700466	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"493"	493	"median"	"chr20"	"20p"	15100000	20099999	0.4183398	0.427527110346298	0.207563788500179	0.052111524995431	0.201724073382038	0.0525349293961426	-0.00542501964945116	0.00436451606845195	0.000363178453447347	7.2249707025412e-05	0.000334641699365176	7.14172454867668e-05	0.00149674859301928	0.00253418277225316	6.75052867194307e-05	3.05057133183315e-05	-0.00084832652090383	0.00327845288921644	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"494"	494	"median"	"chr20"	"20p"	20100000	25099999	0.431211	0.443171252573794	0.202365607703389	0.0521794867318742	0.190656940785088	0.0531101855160159	-0.0140712814280013	0.00289462680627194	0.000387797292490066	7.55829165143985e-05	0.000323125834211563	7.47288585866009e-05	0.00211337814746829	0.00181536905933245	6.1606183039406e-05	3.15852016201793e-05	-0.00227237668482013	0.00238128203682637	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"495"	495	"median"	"chr20"	"20q"	59300000	64299999	0.5107856	0.518751453356631	0.220671916137877	0.0503605845985453	0.192235294985457	0.0509917938585881	-0.0121919216592994	0.00440289199772401	0.000396031677954109	8.5367515366314e-05	0.000317165784166981	6.9039153277609e-05	-0.000388841824577609	0.00180670894804257	6.08755529339752e-05	2.94324260918339e-05	-0.00478103312840179	0.00251110210852523	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"496"	496	"median"	"chr20"	"20q"	54300000	59299999	0.4379402	0.447614516285163	0.20175751400917	0.051257806130269	0.190904898982547	0.0521927350809924	-0.0180561716204753	0.00395854392620465	0.000385617839740965	7.54512775247872e-05	0.000329563089398117	7.30292788883939e-05	0.00323592783440259	0.00168954829264321	6.22846340829847e-05	3.05819340095471e-05	-0.00233135276848013	0.0022328286978892	166	166.71	3.12905477892667	167	2.4338877385388	157	178
"497"	497	"median"	"chr20"	"20q"	49300000	54299999	0.448872	0.457564828197231	0.221780412569886	0.0547128404350051	0.211090343072568	0.0550656930119755	0.00689719124972451	0.00473108488104691	0.000418322244615257	8.20042061952994e-05	0.000367383645373856	7.44755902094273e-05	0.00850454882877139	0.00369092075018873	7.67954532273821e-05	3.37744484305036e-05	0.0107358947401974	0.00407761896389767	166	166.71	3.12905477892667	167	2.4338877385388	157	178
