"bin"	"sample_id"	"seqnames"	"arm"	"start"	"end"	"gc"	"median_frag_gc"	"median_ratio"	"sd_ratio"	"median_ratio_corrected"	"sd_ratio_corrected"	"median_ratio_centered"	"sd_ratio_centered"	"median_coverage"	"sd_coverage"	"median_coverage_corrected"	"sd_coverage_corrected"	"median_coverage_centered"	"sd_coverage_centered"	"median_combined"	"sd_combined"	"median_combined_centered"	"sd_combined_centered"	"median_mode_size"	"median_mean_size"	"sd_mean_size"	"median_median_size"	"sd_median_size"	"median_q25_size"	"median_q75_size"
460	"median"	"chr17"	"17q"	52500000	57499999	0.3924242	0.402627736240946	0.202793278673193	0.0522492080147048	0.203222156122516	0.0528042379873866	-0.00198666737900471	0.00472869546742483	0.000317575251999883	7.15143674779873e-05	0.000341043685550427	7.09133730859329e-05	0.00334636669250681	0.00251329109566422	6.93076331095274e-05	3.13524604803929e-05	0.00291655974904747	0.00342777041398229	166	166.71	3.12905477892667	167	2.4338877385388	157	178
461	"median"	"chr17"	"17q"	57500000	62499999	0.4256316	0.433428259732101	0.217354025550887	0.0567808404950562	0.207728898099164	0.0576936026583124	0.0155992789154891	0.00553140457246777	0.0003820301062814	7.77106773471913e-05	0.000321569742539353	7.88726158264502e-05	0.00589105353152217	0.00321509914670615	6.66680870910339e-05	3.57834815509544e-05	0.0098324183275115	0.00459604650411906	166	166.71	3.12905477892667	167	2.4338877385388	157	178
462	"median"	"chr17"	"17q"	62500000	67499999	0.4379886	0.446707246846572	0.220198450455349	0.0547585454238751	0.20725585536623	0.0554228649579005	0.00877999379502905	0.00378924476448962	0.000412510180204619	7.71946096808218e-05	0.00033557698705678	7.53110857661066e-05	0.00590024898144796	0.00172200989579483	6.82668675152146e-05	3.39103530792488e-05	0.00814274073273643	0.00253040502372706	166	166.71	3.12905477892667	167	2.4338877385388	157	178
463	"median"	"chr17"	"17q"	67500000	72499999	0.4011444	0.409849377238757	0.210282678808575	0.0550557564148395	0.20842912214532	0.0556010998778364	0.00510454145867268	0.00393314552046064	0.000317174634453658	6.82155804757158e-05	0.000323533549400717	6.86696704023597e-05	-0.00201179952100008	0.00303240718427993	6.68630869977716e-05	3.14592717929759e-05	0.000133370808747976	0.00356737774080881	166	166.71	3.12905477892667	167	2.4338877385388	157	178
464	"median"	"chr17"	"17q"	72500000	77499999	0.502319	0.508641113830663	0.239653021884567	0.0567434521919265	0.21704938371134	0.0568369847414809	0.0174200378351486	0.00597876840241214	0.00044382431288006	0.00010261961920364	0.000375773055735287	7.83354258738627e-05	0.00857999718143932	0.00376872890179622	8.03423393777275e-05	3.60481124957152e-05	0.0135691680951031	0.00532041648198302	166	166.71	3.12905477892667	167	2.4338877385388	157	178
465	"median"	"chr17"	"17q"	77500000	82599999	0.5311066	0.53674333333785	0.236712530486402	0.0556877225820947	0.209271992514761	0.0561191830962872	0.00709165773479708	0.00443521112405049	0.000451491048066098	0.000108705371882265	0.000372002089567567	8.0627965742211e-05	0.0122393394798376	0.00216078985866098	7.63805418841531e-05	3.68360734020152e-05	0.014624070558376	0.0029233364976154	166	166.71	3.12905477892667	167	2.4338877385388	157	178
466	"median"	"chr18"	"18p"	100000	5099999	0.3934302	0.402519426148929	0.202499840977037	0.0546416650237787	0.202690100109938	0.0552500050269983	0.00298383167817917	0.00347722364509812	0.000313225690069447	7.28720107387272e-05	0.000320789959637664	7.29756357003805e-05	0.000629880764753204	0.00109921545091503	6.5020949033221e-05	3.25392486091127e-05	0.00170965332762684	0.00192590527484984	166	166.71	3.12905477892667	167	2.4338877385388	157	178
467	"median"	"chr18"	"18p"	5100000	10099999	0.411649	0.420900442168488	0.202574071591366	0.0530639025596127	0.198654190704064	0.0537851791091538	-0.0053690257488797	0.00342904384519948	0.000346370433257302	7.28982317880782e-05	0.000318932592199951	7.34916354054155e-05	0.00190392816045366	0.00201565618748929	6.33572959926307e-05	3.19693440108848e-05	-0.000650689955930382	0.00265951295904172	166	166.71	3.12905477892667	167	2.4338877385388	157	178
468	"median"	"chr18"	"18p"	10100000	15099999	0.4253934	0.437511271111769	0.204013959078469	0.051468304468248	0.190861860259109	0.0526365836659075	-0.00989237317229156	0.00347521808571171	0.000356763314510993	6.76028838601176e-05	0.000285004571265577	6.97695567439233e-05	-0.00478876328715264	0.00283355788603049	5.42883961307467e-05	2.91433421744406e-05	-0.00806276792626403	0.00310385913284737	166	166.71	3.12905477892667	167	2.4338877385388	157	178
469	"median"	"chr18"	"18q"	21600000	26599999	0.411288	0.419382468532868	0.205002780907289	0.0526425868503186	0.200960400392947	0.0531783534130692	-0.0026491421365092	0.00368969725052355	0.000348107036314768	6.99673355443932e-05	0.000326206143099941	6.99118770039022e-05	0.00150069492201337	0.00218398662788843	6.5554517128003e-05	3.07982870113838e-05	0.000275983172347211	0.00291447658407131	166	166.71	3.12905477892667	167	2.4338877385388	157	178
470	"median"	"chr18"	"18q"	26600000	31599999	0.3648548	0.376740840738142	0.189136800428919	0.0534328555152171	0.196523815258394	0.0535999061672216	-0.00677906425397428	0.00185931521646021	0.000265355493363055	8.13892375341342e-05	0.00031964605212426	7.75403532031248e-05	0.00182577667248451	0.00284624141847788	6.2818061695743e-05	3.27294940031832e-05	-0.000828698098817551	0.00276162508941707	166	166.71	3.12905477892667	167	2.4338877385388	157	178
471	"median"	"chr18"	"18q"	31600000	36599999	0.3873538	0.396953157176048	0.195597783056215	0.0527533231615981	0.19694943507442	0.0534397243200079	-0.00280586452824517	0.00315793787395835	0.000304641028364638	7.47663560400136e-05	0.000322363200674134	7.41568651666935e-05	0.00248965409718071	0.00186499176371097	6.34892502615527e-05	3.2234729023064e-05	0.00076120327532802	0.0025013996759425	166	166.71	3.12905477892667	167	2.4338877385388	157	178
472	"median"	"chr18"	"18q"	36600000	41599999	0.3833828	0.393580880809284	0.191438501580512	0.0520184240946318	0.194776863368518	0.0525158895614401	-0.00898610341050347	0.00359179162784575	0.000295083438333285	7.64563942088941e-05	0.000346968710882998	7.46680681607241e-05	0.00451297805560098	0.00201770909533356	6.75814771928082e-05	3.17530740983296e-05	0.000958610428949916	0.00252137145771033	166	166.71	3.12905477892667	167	2.4338877385388	157	178
473	"median"	"chr18"	"18q"	41600000	46599999	0.3929656	0.402285165254921	0.197968963943405	0.0526198561739587	0.199107466959272	0.0531207385180017	-0.00363874523163818	0.00410993287773808	0.000301099547931682	6.87955300640797e-05	0.000325669009281845	6.85256828171741e-05	-0.00216705693858191	0.00270074065652359	6.4495118771803e-05	2.99248928813452e-05	-0.00239518420635868	0.00336269242061456	166	166.71	3.12905477892667	167	2.4338877385388	157	178
474	"median"	"chr18"	"18q"	46600000	51799999	0.4352204	0.443392989111107	0.204708760128421	0.0512494115349428	0.193236715993376	0.0520916144283321	-0.0124964395022193	0.00280220587601529	0.000323527652533238	6.19009161578557e-05	0.000278018285543041	6.0876528699046e-05	-0.0127740717023382	0.00204344709758712	5.3723340484446e-05	2.61037808915235e-05	-0.0148308611189877	0.002066912456384	166	166.71	3.12905477892667	167	2.4338877385388	157	178
475	"median"	"chr18"	"18q"	51800000	56899999	0.3792532	0.388877076860171	0.196688297158201	0.0547083095666927	0.201232407896797	0.0547611084585398	-0.00228558717198032	0.00258217011595073	0.000301836705541067	7.79705455800963e-05	0.000337539040889549	7.38641406643724e-05	0.00348578924830809	0.00125333718359282	6.79237939573794e-05	3.2567216735595e-05	0.00286688827582011	0.00158771012381123	166	166.71	3.12905477892667	167	2.4338877385388	157	178
476	"median"	"chr18"	"18q"	56900000	61899999	0.4089178	0.419058486643929	0.196841988521363	0.0504595620264007	0.193027862473222	0.0510339292969603	-0.0138033660371234	0.00433859632753995	0.000343844995383193	7.02902847963871e-05	0.000328659977223965	7.03570128275355e-05	0.00182944038565884	0.00173062758628784	6.34405328840398e-05	2.9510000390184e-05	-0.00267017614107985	0.00254758898851396	166	166.71	3.12905477892667	167	2.4338877385388	157	178
477	"median"	"chr18"	"18q"	61900000	66899999	0.3741982	0.385667675822077	0.19518202247191	0.0526153112799285	0.199017170460697	0.0533129990970681	-0.00101037812082752	0.00400196986068929	0.000277772107788603	7.64775791880187e-05	0.000312583286773311	7.55862747059002e-05	0.00298823016360766	0.00318108163490755	6.13933744011778e-05	3.27253879114112e-05	0.00188486277048608	0.00380905923655495	166	166.71	3.12905477892667	167	2.4338877385388	157	178
478	"median"	"chr18"	"18q"	66900000	71899999	0.3615786	0.373136069050893	0.190803667745415	0.0546103493809013	0.198565108194391	0.0547312216944502	-0.00423370457840614	0.0040524111366197	0.000253415422774734	7.89282822392463e-05	0.000303670924181665	7.61482916253141e-05	-0.00281482189478573	0.00360398355905161	6.0298449915623e-05	3.16315044469105e-05	-0.00473544285766663	0.00389298956277856	166	166.71	3.12905477892667	167	2.4338877385388	157	178
479	"median"	"chr18"	"18q"	71900000	76899999	0.4014656	0.41302987067213	0.201774648920177	0.0509955826172622	0.198021270820266	0.0522204306404054	-0.0106261872119918	0.00483272662193458	0.000314942622410408	6.94045680164545e-05	0.000302145406796859	7.30008504176244e-05	-0.00208139694498993	0.00323658795727506	5.98312174264201e-05	3.03513244070184e-05	-0.00404310548617227	0.00374309348934918	166	166.71	3.12905477892667	167	2.4338877385388	157	178
480	"median"	"chr19"	"19p"	100000	5099999	0.5572686	0.559192365716401	0.264930220592964	0.0585302594116839	0.231705913980989	0.0590661951383967	0.0370444342740925	0.0067713991158707	0.000444670640790207	0.000108725671096271	0.000356137078931716	7.64385665012225e-05	0.00798590064982235	0.00300285465117133	8.21275721029306e-05	3.72467727209922e-05	0.0205937933896772	0.00515570863622932	166	166.71	3.12905477892667	167	2.4338877385388	157	178
481	"median"	"chr19"	"19p"	5100000	10099999	0.4950092	0.500584946502596	0.243642814902425	0.05655567479897	0.222132915809145	0.0568940255994637	0.0223437185520749	0.00488485609686101	0.000439134061739971	9.68269126710153e-05	0.000370807456159747	7.73622506326125e-05	0.00852337017885336	0.00358367845160287	8.01830220569958e-05	3.6552986303203e-05	0.0158231017630257	0.00456694100687412	166	166.71	3.12905477892667	167	2.4338877385388	157	178
482	"median"	"chr19"	"19p"	10100000	15099999	0.4964064	0.500935348388345	0.254021717927043	0.058292366621592	0.23500802888638	0.0585893303408597	0.0418452665364904	0.00570083055368792	0.000451724898907024	9.81217839055333e-05	0.000374030801169881	7.91054140431779e-05	0.0103544335053997	0.00377746999142045	8.55129489244307e-05	3.86426364395053e-05	0.0218554543379469	0.00531475989095388	166	166.71	3.12905477892667	167	2.4338877385388	157	178
483	"median"	"chr19"	"19p"	15100000	20099999	0.5097358	0.514226561973625	0.255052455829948	0.0589206391483819	0.232763051676903	0.0591716775339551	0.0374387199823087	0.00756863825782447	0.000452848687261899	0.000101599017929558	0.000367883972336664	7.8832528967589e-05	0.0120735591683263	0.00289317793072363	8.53771132053766e-05	3.96354023147727e-05	0.0220305447343692	0.00584319074546348	166	166.71	3.12905477892667	167	2.4338877385388	157	178
484	"median"	"chr19"	"19q"	28200000	33199999	0.4497406	0.462254024090036	0.201659850853981	0.0489220461565298	0.184036080779085	0.0497690634154384	-0.0222033271385906	0.00387805371588233	0.00040367798821597	7.75711934163842e-05	0.000322698785469132	7.251526076163e-05	0.00189015511322183	0.00255806940320699	5.75967798736138e-05	2.94594158557594e-05	-0.00484379233092996	0.00307966282492809	166	166.71	3.12905477892667	167	2.4338877385388	157	178
485	"median"	"chr19"	"19q"	33200000	38199999	0.467921	0.474358127191793	0.233215446514225	0.056690873707418	0.212960051951896	0.0575527178839826	0.0161414148291493	0.00613236022234688	0.000403419794901943	8.16638335179336e-05	0.000311095930581428	7.55185232071505e-05	0.000553960993872839	0.00352862110575699	6.30022845352867e-05	3.39617007835933e-05	0.00600872364184674	0.0046219260314784	166	166.71	3.12905477892667	167	2.4338877385388	157	178
486	"median"	"chr19"	"19q"	38200000	43199999	0.4874724	0.493150145533015	0.232885187029409	0.055167540358414	0.210182063178763	0.055591015250414	0.0126395472294083	0.00472870909816222	0.000344874476221174	7.27875313885691e-05	0.000277857810050604	6.0228851323745e-05	-0.0129456163735979	0.00280557887738721	5.78800920546342e-05	2.76298867594992e-05	-0.00844887531310408	0.00361996022540581	166	166.71	3.12905477892667	167	2.4338877385388	157	178
487	"median"	"chr19"	"19q"	43200000	48199999	0.4874524	0.493465301795376	0.24668844129922	0.057645563997622	0.226125567879192	0.0579690239566956	0.0268321646294042	0.00489887160289289	0.000435722791306812	9.44632916230357e-05	0.00036790860345393	7.7490527468745e-05	0.00849060674801745	0.00364181900637291	7.95326359071238e-05	3.68604905164847e-05	0.0161477814802733	0.00477487354754986	166	166.71	3.12905477892667	167	2.4338877385388	157	178
488	"median"	"chr19"	"19q"	48200000	53199999	0.4910156	0.498217598226596	0.245977957942741	0.0580807892585414	0.229897127178601	0.0585388697768279	0.0326024551967737	0.00447419911450672	0.000444513783074985	9.48366776940418e-05	0.000356750608870035	7.95101484275147e-05	0.00868602447118898	0.00327287783041107	8.20159400984377e-05	3.80344814788697e-05	0.0183921572779814	0.00408513536109418	166	166.71	3.12905477892667	167	2.4338877385388	157	178
489	"median"	"chr19"	"19q"	53200000	58199999	0.4738722	0.482776327742964	0.242573431241656	0.0562369456271276	0.228435894891701	0.0563332709991682	0.025516498049651	0.00824260999928137	0.000332741487678378	6.70403408864528e-05	0.000280045749809105	5.91808664581173e-05	-0.0154899967848971	0.00428010202665248	6.28125168065152e-05	2.74893816536011e-05	-0.00769567643069726	0.0056401213291791	166	166.71	3.12905477892667	167	2.4338877385388	157	178
490	"median"	"chr20"	"20p"	100000	5099999	0.4551166	0.463903137595355	0.230520729174679	0.0551854932764282	0.214954781346132	0.055719938176275	0.0142533631616355	0.00501516144473906	0.000432273713902255	8.41264995539178e-05	0.00034817830036836	7.68332847238144e-05	0.00768976388223726	0.00159182097566267	7.48425904251486e-05	3.52195022480688e-05	0.0116248156050349	0.0028568506354698	166	166.71	3.12905477892667	167	2.4338877385388	157	178
491	"median"	"chr20"	"20p"	5100000	10099999	0.3928394	0.402113193022856	0.201901233704959	0.0547044427074435	0.202993248739253	0.0550540270330076	0.00132023151126919	0.00377224622488264	0.000330623937791192	7.64161987516258e-05	0.000349456941884773	7.49470816371927e-05	0.00500534867178515	0.00212568404886375	7.08330855340861e-05	3.34900805163241e-05	0.00504380114736153	0.00289694457452235	166	166.71	3.12905477892667	167	2.4338877385388	157	178
492	"median"	"chr20"	"20p"	10100000	15099999	0.3891482	0.397936815468236	0.19474928543703	0.0532710702722262	0.196986979726384	0.0536073398435745	-0.00877377624390176	0.00355838728957056	0.000315858319658921	7.50665337295138e-05	0.000328516646566219	7.29346785244988e-05	0.00273806484520397	0.00132410834808232	6.4387675965796e-05	3.19613551954499e-05	0.000220512016674986	0.0020250655416965	166	166.71	3.12905477892667	167	2.4338877385388	157	178
493	"median"	"chr20"	"20p"	15100000	20099999	0.4183398	0.427527110346298	0.207563788500179	0.052111524995431	0.201724073382038	0.0525349293961426	-0.00557878011380292	0.00437832885959075	0.000363178453447347	7.2249707025412e-05	0.000334641699365176	7.14172454867668e-05	0.00142221027391033	0.0024908951954541	6.75052867194307e-05	3.05057133183315e-05	-0.000839655460118954	0.00324872904378264	166	166.71	3.12905477892667	167	2.4338877385388	157	178
494	"median"	"chr20"	"20p"	20100000	25099999	0.431211	0.443171252573794	0.202365607703389	0.0521794867318742	0.190656940785088	0.0531101855160159	-0.0141675103377718	0.00288771340623137	0.000387797292490066	7.55829165143985e-05	0.000323125834211563	7.47288585866009e-05	0.00204591640691001	0.00178170985204889	6.1606183039406e-05	3.15852016201793e-05	-0.00229963669352328	0.0023647508094745	166	166.71	3.12905477892667	167	2.4338877385388	157	178
495	"median"	"chr20"	"20q"	30500000	35899999	0.4621688	0.46975636555514	0.231584103851571	0.0546845583706683	0.219109903302391	0.0550727597301715	0.0177168180952125	0.00483962600609564	0.000432895874234477	8.41608755412882e-05	0.000358281570662031	7.46999333386874e-05	0.00919088370006133	0.00242531567977386	7.85030403027863e-05	3.46812049492532e-05	0.0144015230522166	0.00372927008257151	166	166.71	3.12905477892667	167	2.4338877385388	157	178
496	"median"	"chr20"	"20q"	35900000	40899999	0.4505182	0.459625098011584	0.21551045137837	0.0534195756056935	0.204218980870207	0.0540112963659987	-0.00181486552278734	0.00401938447267952	0.000418972217807764	8.15544052635307e-05	0.000354684776385257	7.51627952399777e-05	0.0071093486569219	0.00262188089192156	7.04438677823522e-05	3.28256954271994e-05	0.00614540114479639	0.00310328177477065	166	166.71	3.12905477892667	167	2.4338877385388	157	178
497	"median"	"chr20"	"20q"	40900000	45899999	0.4418908	0.451586450593182	0.210630948535076	0.0523164945495544	0.197782454959007	0.0527229976938696	-0.00831624327062511	0.00459854425234334	0.000413450866372166	7.94973602166348e-05	0.000347686908664045	7.41700446924069e-05	0.00499910497735806	0.00262102902672361	6.70818988058411e-05	3.18221120735631e-05	0.00190780380901088	0.00317988161428292	166	166.71	3.12905477892667	167	2.4338877385388	157	178
